Unnamed: 0,artist_name,track_uri,track_name,name,danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,track_href,genres,78-92bpm,92-101bpm,101-110bpm,110-120bpm,120-128bpm,128-140bpm,140-154bpm,154-170bpm,A#_Bb-Key,A-Key,B-Key,C#_Db-Key,C-Key,D#_Eb-Key,D-Key,E-Key,F#_Gb-Key,F-Key,G#_Ab-Key,G-Key,1-time-sign,3-time-sign,4-time-sign,5-time-sign
1265,Trans-Siberian Orchestra,4yrvnhXDys0DTs2yTqpLBJ,A Mad Russian's Christmas - Instrumental,All the songs,0,0,0,0,1,1,0,0,137.97,https://api.spotify.com/v1/tracks/4yrvnhXDys0DTs2yTqpLBJ,adult_standards neo_classical_metal progressive_metal,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1266,Trans-Siberian Orchestra,0O4vuJynWVVdyvoHvZtnk3,Christmas Canon,All the songs,0,0,0,1,1,1,0,0,132.842,https://api.spotify.com/v1/tracks/0O4vuJynWVVdyvoHvZtnk3,adult_standards neo_classical_metal progressive_metal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1267,Trans-Siberian Orchestra,3dvhNq0P4rNaFqmj21jKF5,Wizards In Winter - Instrumental,All the songs,0,1,0,0,0,1,0,1,148.39,https://api.spotify.com/v1/tracks/3dvhNq0P4rNaFqmj21jKF5,adult_standards neo_classical_metal progressive_metal,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1268,Back In Black,7APnOekgYhDyzZLsNHBZ0J,Dirty Deeds,All the songs,0,0,1,1,0,0,1,0,134.019,https://api.spotify.com/v1/tracks/7APnOekgYhDyzZLsNHBZ0J,unknown,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1269,Starship,6OmxjsLCNHIqM98TWlNcsZ,Carry On My Wayward Son,All the songs,0,1,0,0,0,0,1,0,126.938,https://api.spotify.com/v1/tracks/6OmxjsLCNHIqM98TWlNcsZ,album_rock mellow_gold new_romantic new_wave new_wave_pop soft_rock,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1270,The Monkees,3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer,All the songs,0,0,0,1,1,0,0,1,80.106,https://api.spotify.com/v1/tracks/3G7tRC24Uh09Hmp1KZ7LQ2,beatlesque brill_building_pop bubblegum_pop classic_rock country_rock folk_rock mellow_gold psychedelic_rock rock rock-and-roll soft_rock sunshine_pop,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1271,Back In Black,2QETgKUwPRMddmpAlIdYtB,Long Way to the Top,All the songs,0,0,1,1,0,1,0,0,135.975,https://api.spotify.com/v1/tracks/2QETgKUwPRMddmpAlIdYtB,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1272,Thunderstruck,2dU7I5Y3TtNYnMnifoRCs1,Thunderstruck,All the songs,0,1,1,1,0,0,1,0,133.019,https://api.spotify.com/v1/tracks/2dU7I5Y3TtNYnMnifoRCs1,unknown,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1273,Back In Black,51AjDFaNRMWIOkn9PNCcpQ,Highway to Hell,All the songs,0,1,1,0,0,0,0,0,115.706,https://api.spotify.com/v1/tracks/51AjDFaNRMWIOkn9PNCcpQ,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1274,"""Weird Al"" Yankovic",60R2v9lheAu3lwZwAFxMZK,"White & Nerdy (Parody of ""Ridin'"" by Chamillionaire feat. Krayzie Bone)",All the songs,1,0,0,0,0,0,0,1,143.017,https://api.spotify.com/v1/tracks/60R2v9lheAu3lwZwAFxMZK,comedy_rock comic parody,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1276,"""Weird Al"" Yankovic",4PI3sEk50JmiHG5Eh8TqGI,Weasel Stomping Day,All the songs,1,0,0,1,1,0,0,1,111.445,https://api.spotify.com/v1/tracks/4PI3sEk50JmiHG5Eh8TqGI,comedy_rock comic parody,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1277,Da Vinci's Notebook,6ZTQslmbdBfDjbgoPi7dWi,Secret Asian Man,All the songs,1,0,0,1,1,0,0,1,101.962,https://api.spotify.com/v1/tracks/6ZTQslmbdBfDjbgoPi7dWi,a_cappella barbershop comic,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1278,Da Vinci's Notebook,5q3U3cXNtPvbBZAL2bKmbO,The Gates,All the songs,1,0,0,1,1,0,0,1,127.834,https://api.spotify.com/v1/tracks/5q3U3cXNtPvbBZAL2bKmbO,a_cappella barbershop comic,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1279,Da Vinci's Notebook,5y4injAVCNQHdQecwCkHVt,Jump In the Line,All the songs,1,0,0,1,1,0,0,1,127.166,https://api.spotify.com/v1/tracks/5y4injAVCNQHdQecwCkHVt,a_cappella barbershop comic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1280,Da Vinci's Notebook,7rTnBNV9MXeDf7OgGVERi2,Kingdom In the Sky,All the songs,0,0,0,1,1,0,0,0,116.056,https://api.spotify.com/v1/tracks/7rTnBNV9MXeDf7OgGVERi2,a_cappella barbershop comic,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1281,Da Vinci's Notebook,3QxgOiZSkuyq7hALKV3fJa,Another Irish Drinking Song,All the songs,1,0,0,1,1,0,1,1,141.763,https://api.spotify.com/v1/tracks/3QxgOiZSkuyq7hALKV3fJa,a_cappella barbershop comic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1283,Da Vinci's Notebook,5qRLxhonsUt3MNEiPMSDza,Internet Porn,All the songs,1,0,0,1,1,0,0,1,93.492,https://api.spotify.com/v1/tracks/5qRLxhonsUt3MNEiPMSDza,a_cappella barbershop comic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1284,Da Vinci's Notebook,1VaZr4rjUXsgiVjmcPFTnH,Heather Graham,All the songs,1,0,0,1,0,0,0,0,120.046,https://api.spotify.com/v1/tracks/1VaZr4rjUXsgiVjmcPFTnH,a_cappella barbershop comic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1285,Da Vinci's Notebook,1KLIzFQTGeHD3DBhF7uhYs,I Wish I Were,All the songs,0,0,0,1,1,0,0,0,78.476,https://api.spotify.com/v1/tracks/1KLIzFQTGeHD3DBhF7uhYs,a_cappella barbershop comic,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1286,Da Vinci's Notebook,3EyMXL2qgHywgAwUEI4W1a,The Big Chair,All the songs,1,0,0,1,1,0,1,1,104.617,https://api.spotify.com/v1/tracks/3EyMXL2qgHywgAwUEI4W1a,a_cappella barbershop comic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1287,Da Vinci's Notebook,1TRASRpEznLukhFWX09k0d,Hot Soup,All the songs,1,0,0,1,1,0,0,0,88.262,https://api.spotify.com/v1/tracks/1TRASRpEznLukhFWX09k0d,a_cappella barbershop comic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1288,Da Vinci's Notebook,1GJexZ0cM0B4tA7VJxyhgy,Enema Countdown,All the songs,1,0,0,1,1,0,1,1,142.081,https://api.spotify.com/v1/tracks/1GJexZ0cM0B4tA7VJxyhgy,a_cappella barbershop comic,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1289,Da Vinci's Notebook,7dUCFnaGSWLH6SdDP08NLP,Enormous Penis,All the songs,0,0,0,1,1,0,1,0,118.958,https://api.spotify.com/v1/tracks/7dUCFnaGSWLH6SdDP08NLP,a_cappella barbershop comic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1290,Da Vinci's Notebook,3Zgr792YSKOtnpL1Zw7cqW,Uncle Buford #1,All the songs,0,0,0,1,1,0,0,1,150.33,https://api.spotify.com/v1/tracks/3Zgr792YSKOtnpL1Zw7cqW,a_cappella barbershop comic,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1291,Da Vinci's Notebook,3P7VcwpjOavA8rw3kE7rAs,Face Like Billy Joel,All the songs,1,0,0,1,1,0,1,1,90.103,https://api.spotify.com/v1/tracks/3P7VcwpjOavA8rw3kE7rAs,a_cappella barbershop comic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1292,Da Vinci's Notebook,19SElWDxuly4MEh9IRucFj,Spork,All the songs,1,0,0,1,0,0,0,0,118.687,https://api.spotify.com/v1/tracks/19SElWDxuly4MEh9IRucFj,a_cappella barbershop comic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1293,Da Vinci's Notebook,5GHW78spFGTDpYemSTQWb3,Uncle Buford #2,All the songs,1,0,0,0,1,0,0,1,151.698,https://api.spotify.com/v1/tracks/5GHW78spFGTDpYemSTQWb3,a_cappella barbershop comic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1294,Da Vinci's Notebook,5jkWWR6OqS7lxcRqNNIhjV,Green Goat,All the songs,0,0,0,1,1,0,1,0,133.433,https://api.spotify.com/v1/tracks/5jkWWR6OqS7lxcRqNNIhjV,a_cappella barbershop comic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1295,Da Vinci's Notebook,5NqMMfmPhQoZDunOeC3mFX,Uncle Buford #3,All the songs,0,0,0,1,1,0,0,0,150.862,https://api.spotify.com/v1/tracks/5NqMMfmPhQoZDunOeC3mFX,a_cappella barbershop comic,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1296,Da Vinci's Notebook,6fzksMUc88J3sUxvAofQFC,"Brave, Brave, Brave",All the songs,0,0,0,0,1,0,0,0,80.501,https://api.spotify.com/v1/tracks/6fzksMUc88J3sUxvAofQFC,a_cappella barbershop comic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1297,Da Vinci's Notebook,0V1TM8S0mQrNa7WT53CNSh,What a Wonderful World,All the songs,0,0,0,1,1,0,0,0,83.792,https://api.spotify.com/v1/tracks/0V1TM8S0mQrNa7WT53CNSh,a_cappella barbershop comic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1298,Lil Deuce Deuce,5PUgLb91UUeA2oxvXEmMGU,Holy Super Cats,All the songs,0,1,0,0,0,1,1,0,150.086,https://api.spotify.com/v1/tracks/5PUgLb91UUeA2oxvXEmMGU,antiviral_pop comic otacore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1299,Epic Rap Battles of History,00wBRJMvirudkGVbU3t2bm,Jim Henson vs Stan Lee,All the songs,0,0,0,0,0,0,0,0,129.791,https://api.spotify.com/v1/tracks/00wBRJMvirudkGVbU3t2bm,antiviral_pop comic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1301,Theory of a Deadman,5ynWvN3bQymHVThxutO4hG,Bad Girlfriend,All the songs,0,1,1,1,0,0,0,0,135.013,https://api.spotify.com/v1/tracks/5ynWvN3bQymHVThxutO4hG,alternative_metal canadian_metal canadian_rock nu_metal post-grunge wrestling,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1302,Halestorm,60rHc4AkLlP4XVSATvBb6K,I Miss The Misery,Kyle,0,1,1,1,0,0,1,0,164.042,https://api.spotify.com/v1/tracks/60rHc4AkLlP4XVSATvBb6K,alternative_metal nu_metal post-grunge,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1303,Red Hot Chili Peppers,2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Kyle,0,0,0,0,0,0,0,0,91.959,https://api.spotify.com/v1/tracks/2oaK4JLVnmRGIO9ytBE1bt,alternative_rock funk_metal funk_rock permanent_wave rock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1304,Tech N9ne Collabos,1AJx5jJQy9pKKxcnHm85RY,Dysfunctional,Kyle,1,1,1,0,0,0,1,0,80.014,https://api.spotify.com/v1/tracks/1AJx5jJQy9pKKxcnHm85RY,country_rap kansas_city_hip_hop pop_rap rap_rock,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1305,T.I.,7IhsLJMqdxoo7YAZjaSMru,Dead And Gone (feat. Justin Timberlake),Kyle,0,0,1,1,0,0,1,0,135.021,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,atl_hip_hop dance_pop dirty_south_rap gangster_rap hip_hop pop_rap rap southern_hip_hop trap,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1306,Crossfade,6ZxrUCaynLgKSUudACOTwj,Cold,Kyle,0,1,0,0,0,0,1,0,147.974,https://api.spotify.com/v1/tracks/6ZxrUCaynLgKSUudACOTwj,alternative_metal nu_metal post-grunge rap_rock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1307,Black Stone Cherry,2FLbIwAlU5nRbKraSwuRXF,Hell and High Water,Kyle,0,1,1,1,0,0,0,1,117.781,https://api.spotify.com/v1/tracks/2FLbIwAlU5nRbKraSwuRXF,alternative_metal modern_hard_rock nu_metal post-grunge rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1308,Ozzy Osbourne,5axOkQnmQmwtjr4bv1Xt7i,I Don't Wanna Stop,Kyle,0,1,1,1,0,0,1,1,137.937,https://api.spotify.com/v1/tracks/5axOkQnmQmwtjr4bv1Xt7i,album_rock birmingham_metal hard_rock metal rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1309,Avenged Sevenfold,1fQaoh3imrMunWVZh5kf90,Shepherd of Fire,Kyle,0,1,0,1,0,1,0,0,127.935,https://api.spotify.com/v1/tracks/1fQaoh3imrMunWVZh5kf90,alternative_metal nu_metal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1310,Disturbed,40rvBMQizxkIqnjPdEWY1v,Down With the Sickness,Kyle,0,1,1,0,0,0,0,1,89.954,https://api.spotify.com/v1/tracks/40rvBMQizxkIqnjPdEWY1v,alternative_metal nu_metal rap_metal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1312,Skillet,2UREu1Y8CO4jXkbvqAtP7g,Monster,Kyle,0,1,1,1,0,0,0,1,134.992,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,alternative_metal christian_alternative_rock christian_music christian_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1313,Avenged Sevenfold,2NImo2MajNai4CLk35wMut,This Means War,Kyle,0,1,0,0,0,0,0,0,90.0,https://api.spotify.com/v1/tracks/2NImo2MajNai4CLk35wMut,alternative_metal nu_metal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1314,Avenged Sevenfold,1hrfvLgEC9lci0kB89QEQ0,Carry On,Kyle,0,1,1,1,0,0,0,0,135.063,https://api.spotify.com/v1/tracks/1hrfvLgEC9lci0kB89QEQ0,alternative_metal nu_metal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1315,Tech N9ne,33MpATo5CCG2ennj6LAlYq,Speedom (Wwc2),Kyle,0,1,1,0,0,0,1,1,130.091,https://api.spotify.com/v1/tracks/33MpATo5CCG2ennj6LAlYq,hip_hop kansas_city_hip_hop pop_rap,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1316,Christina Perri,1x80xTzSL7pok3M5JC3oJz,human,Kyle,0,0,0,1,0,0,0,0,143.808,https://api.spotify.com/v1/tracks/1x80xTzSL7pok3M5JC3oJz,dance_pop neo_mellow pop pop_rock post-teen_pop viral_pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1317,Birdy,5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,Kyle,0,0,0,1,1,0,0,0,116.86,https://api.spotify.com/v1/tracks/5sF7hdYvhrcgNq8NZjfK8L,pop pop_rock,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1319,Scorpions,26fZwf1ImE4aUJ4XaqOkUg,No One Like You,Kyle,0,0,0,0,0,0,0,1,118.178,https://api.spotify.com/v1/tracks/26fZwf1ImE4aUJ4XaqOkUg,album_rock german_hard_rock german_metal german_rock hard_rock metal rock,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1320,AC/DC,57bgtoPSgt236HzfBOd8kj,Thunderstruck,Kyle,0,1,0,1,0,0,0,0,133.52,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,australian_rock hard_rock rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1321,AC/DC,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,Kyle,1,0,0,1,0,0,0,0,126.366,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,australian_rock hard_rock rock,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1322,Black Sabbath,3IOQZRcEkplCXg6LofKqE9,Iron Man - Remastered Version,Kyle,0,0,0,1,0,0,0,0,155.587,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,album_rock birmingham_metal classic_rock hard_rock metal rock stoner_rock uk_doom_metal,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1324,Black Sabbath,1Y373MqadDRtclJNdnUXVc,Paranoid - Remastered Version,Kyle,0,0,0,0,0,0,0,0,163.071,https://api.spotify.com/v1/tracks/1Y373MqadDRtclJNdnUXVc,album_rock birmingham_metal classic_rock hard_rock metal rock stoner_rock uk_doom_metal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1325,Motörhead,6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,Kyle,0,1,0,0,0,0,0,0,140.862,https://api.spotify.com/v1/tracks/6EPRKhUOdiFSQwGBRBbvsZ,album_rock alternative_metal hard_rock metal rock speed_metal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1327,Fort Minor,5EHHMikaYxhe7N6h0gBvkn,Welcome,Kyle,0,0,0,1,0,0,0,0,115.005,https://api.spotify.com/v1/tracks/5EHHMikaYxhe7N6h0gBvkn,pop_rap rap_rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1328,Slipknot,5hheGdf1cb4rK0FNiedCfK,The Devil In I,Kyle,0,1,1,0,0,0,1,0,92.027,https://api.spotify.com/v1/tracks/5hheGdf1cb4rK0FNiedCfK,alternative_metal double_drumming nu_metal rap_metal,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1329,Slipknot,15DLl1r2zi07Ssq5RT1yT0,Wait And Bleed,Kyle,0,1,1,1,0,0,1,0,93.345,https://api.spotify.com/v1/tracks/15DLl1r2zi07Ssq5RT1yT0,alternative_metal double_drumming nu_metal rap_metal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1330,Mountain,4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,Kyle,0,0,0,1,0,0,0,0,139.714,https://api.spotify.com/v1/tracks/4vO9dmzNRqDhFY3jD1a3P7,album_rock blues_rock classic_rock country_rock hard_rock psychedelic_rock,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1331,Three Days Grace,33daQo3S8j2NcJstEHXwhQ,Pain,Kyle,0,0,1,1,0,0,1,0,160.515,https://api.spotify.com/v1/tracks/33daQo3S8j2NcJstEHXwhQ,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1332,Three Days Grace,5eFxwmqKrHpSQDOEIFYlgY,Animal I Have Become,Kyle,0,1,1,1,0,0,0,0,122.023,https://api.spotify.com/v1/tracks/5eFxwmqKrHpSQDOEIFYlgY,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1334,Three Days Grace,5y7NRMui3GLbwj2zBaOqo1,Never Too Late,Kyle,0,0,1,0,0,0,0,0,149.864,https://api.spotify.com/v1/tracks/5y7NRMui3GLbwj2zBaOqo1,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1336,Three Days Grace,4urxRqBRiaH0i20OKBsgxc,Break,Kyle,0,1,1,1,0,0,0,1,115.491,https://api.spotify.com/v1/tracks/4urxRqBRiaH0i20OKBsgxc,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1337,Three Days Grace,3umZYbgTkZEnZCae8HKqZh,Bully,Kyle,0,1,1,1,0,0,1,0,145.302,https://api.spotify.com/v1/tracks/3umZYbgTkZEnZCae8HKqZh,alternative_metal canadian_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1339,Theory of a Deadman,21rrpIokftsRDF2StX3TcI,Hate My Life,Kyle,0,1,1,1,0,0,0,0,125.867,https://api.spotify.com/v1/tracks/21rrpIokftsRDF2StX3TcI,alternative_metal canadian_metal canadian_rock nu_metal post-grunge wrestling,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1340,Kid Ink,59PL9AwYjIrIpP04n9gmMR,Ride Out,Kyle,0,0,0,0,0,0,1,0,93.003,https://api.spotify.com/v1/tracks/59PL9AwYjIrIpP04n9gmMR,dance_pop hip_hop pop_rap rap southern_hip_hop trap,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1341,Avenged Sevenfold,7MOQrtXMNImAq5TrPZzC0w,Gunslinger,Kyle,0,0,0,0,0,0,0,0,163.127,https://api.spotify.com/v1/tracks/7MOQrtXMNImAq5TrPZzC0w,alternative_metal nu_metal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1342,Run–D.M.C.,6qUEOWqOzu1rLPUPQ1ECpx,Walk This Way,Kyle,1,0,0,1,0,0,0,1,105.448,https://api.spotify.com/v1/tracks/6qUEOWqOzu1rLPUPQ1ECpx,east_coast_hip_hop golden_age_hip_hop hardcore_hip_hop hip_hop old_school_hip_hop queens_hip_hop rap,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1343,Europe,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Kyle,0,1,0,0,0,0,0,0,117.662,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,album_rock glam_metal hard_rock rock swedish_hard_rock swedish_melodic_rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1344,Ozzy Osbourne,36WNQJFVjYhDRZ6vJhYXEh,Let Me Hear You Scream,Kyle,0,1,1,1,0,0,1,0,130.005,https://api.spotify.com/v1/tracks/36WNQJFVjYhDRZ6vJhYXEh,album_rock birmingham_metal hard_rock metal rock,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1346,Ozzy Osbourne,1NXguUURlFigDpGEcdKVUT,Black Rain,Kyle,0,1,0,1,0,0,1,0,116.934,https://api.spotify.com/v1/tracks/1NXguUURlFigDpGEcdKVUT,album_rock birmingham_metal hard_rock metal rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1347,Nickelback,4pckuF6VOu58o1pMFUdlPW,Burn it to the Ground,Kyle,0,1,1,1,0,1,1,0,132.064,https://api.spotify.com/v1/tracks/4pckuF6VOu58o1pMFUdlPW,alternative_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1348,Nickelback,1urvke4VZGwRmP2PVlqFCy,If Today Was Your Last Day,Kyle,0,1,1,0,0,0,0,0,89.977,https://api.spotify.com/v1/tracks/1urvke4VZGwRmP2PVlqFCy,alternative_metal canadian_rock nu_metal post-grunge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1350,Nickelback,4PkJ7c9y1CwpuVOiJODnCZ,Someday,Kyle,0,1,0,0,0,0,0,0,163.118,https://api.spotify.com/v1/tracks/4PkJ7c9y1CwpuVOiJODnCZ,alternative_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1351,Nickelback,2zfH2NDPDBDjNaPNJ60lnb,Gotta Be Somebody,Kyle,0,1,1,1,0,0,0,0,116.013,https://api.spotify.com/v1/tracks/2zfH2NDPDBDjNaPNJ60lnb,alternative_metal canadian_rock nu_metal post-grunge,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1352,Nickelback,6vs5XrxdpfsvD31EBjZ2nY,Something In Your Mouth,Kyle,0,1,1,1,0,0,0,1,129.963,https://api.spotify.com/v1/tracks/6vs5XrxdpfsvD31EBjZ2nY,alternative_metal canadian_rock nu_metal post-grunge,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1355,Disturbed,2AQq1I0LiIgfJ7vVLptvy8,The Light,Kyle,0,1,1,1,0,0,0,0,160.102,https://api.spotify.com/v1/tracks/2AQq1I0LiIgfJ7vVLptvy8,alternative_metal nu_metal rap_metal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1357,Disturbed,5hkgrWxkobGtg30I7DsfVu,Ten Thousand Fists,Kyle,0,1,1,1,0,0,0,0,106.911,https://api.spotify.com/v1/tracks/5hkgrWxkobGtg30I7DsfVu,alternative_metal nu_metal rap_metal,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
